,0,Total Mass (Mearth)
14450,20,2.805393472
14451,20,2.037068135
14452,20,0.861327307
14453,6,1524.13690694
14454,17,6.153500435
14455,7,104.05175131
14456,20,13.533927873000001
14457,17,8.885296472
14458,5,1557.227787955
14459,13,47.727189882999994
14460,20,2.1678595179999998
14461,19,6.046992792
14462,20,16.159243240000002
14463,20,1.562923805
14464,18,46.967316453
14465,8,60.79878343
14466,20,2.2106281230000002
14467,20,2.6020594509999997
14468,18,14.961946548
14469,17,40.46967339
14470,11,694.296554122
14471,19,5.957123856
14472,15,57.823786975000004
14473,9,41.128700603
14474,20,0.423914145
14475,20,3.900300285
14476,17,6.092461381
14477,18,48.694039217
14478,14,34.698045368
14479,20,0.774771713
14480,13,413.538642419
14481,20,6.145967198
14482,18,20.473806758
14483,20,10.774583993
14484,16,46.505073916
14485,20,2.555772378
14486,20,7.411188496
14487,16,26.963220272999997
14488,18,12.404457843
14489,16,26.111088912000003
14490,11,1178.239249939
14491,19,5.510319394
14492,16,31.860839403
14493,20,3.118438653
14494,20,4.811820099
14495,1,3817.3322
14496,18,7.329043869
14497,16,56.314422646000004
14498,19,18.835250921
14499,16,71.120154519
14500,19,19.416529979
14501,12,732.7998721929999
14502,20,6.877477749
14503,20,0.399990171
14504,12,2138.60791117
14505,20,1.285382327
14506,20,3.172943035
14507,17,394.880608564
14508,5,45.0871067
14509,20,13.374082146
14510,19,9.247737397
14511,14,35.925665966
14512,15,15.436784181
14513,19,41.182866941
14514,16,19.374892268
14515,8,22.472001214
14516,20,4.07878078
14517,20,0.9281361220000001
14518,12,884.018907378
14519,9,1568.56439186
14520,20,6.932379770000001
14521,19,20.934819814
14522,13,128.299205394
14523,20,14.852613322
14524,18,47.803166442
14525,17,37.615490866
14526,8,512.8366623239999
14527,14,17.805971498999998
14528,16,126.710619376
14529,20,11.807882355
14530,6,1060.6918557279998
14531,20,1.512287857
14532,9,2808.82679268
14533,7,2900.61963073
14534,18,2.946118218
14535,20,9.133655864000001
14536,13,61.344022204999995
14537,11,332.27180073
14538,4,2238.1004116
14539,10,27.905498577
14540,20,6.73486986
14541,20,8.07779305
14542,15,27.433907268
14543,19,1.485006643
14544,18,86.426243842
14545,18,3.335622722
14546,15,856.3586500399999
14547,20,14.374809821
14548,17,40.137921319
14549,17,27.705305029
14550,20,1.3132636420000001
14551,19,5.270531608
14552,5,1390.303927578
14553,12,31.192638029999998
14554,14,731.218114812
14555,19,12.333879834
14556,20,2.346852365
14557,3,22.9750003
14558,14,569.3548669539999
14559,20,0.569778108
14560,19,57.122032581
14561,20,1.167022104
14562,6,519.529504198
14563,15,20.703755805
14564,18,74.838198488
14565,6,2505.791228951
14566,8,362.241108205
14567,6,478.190591508
14568,19,3.0555832
14569,20,0.536455922
14570,20,0.644227596
14571,13,65.169121765
14572,20,1.768865066
14573,20,3.8146691080000004
14574,18,4.880164011
14575,13,339.394691743
14576,16,24.680624155
14577,2,2622.2055201
14578,19,7.98197777
14579,6,1350.57537621
14580,18,72.32798935
14581,20,0.46363047300000004
14582,14,153.00510873
14583,12,1168.350569975
14584,18,29.442635334000002
14585,20,2.6791264530000003
14586,5,5955.5582159000005
14587,11,48.475142868999995
14588,20,12.70021468
14589,19,21.914540324
14590,11,393.256928737
14591,16,25.428835982
14592,13,23.991257382
14593,13,404.86753408400006
14594,10,602.294737519
14595,20,11.273820757
14596,9,144.72458986
14597,18,7.7910322359999995
14598,14,247.8943581
14599,11,137.419672521
14600,5,3779.68182602
14601,17,38.119961076
14602,6,5546.116252428
14603,1,13.591008
14604,20,1.794343494
14605,18,14.416752861
14606,14,1116.687227939
14607,19,70.644907182
14608,19,2.3349975130000002
14609,5,2112.4161016
14610,20,0.709560334
14611,20,22.995506786
14612,19,3.851082904
14613,12,355.01623257899996
14614,19,2.635583893
14615,20,0.743975081
14616,12,642.11456475
14617,15,30.170161208
14618,19,3.029471284
14619,3,1339.8796008
14620,18,22.069149418000002
14621,15,59.805292114
14622,20,2.552648659
14623,13,33.719481491
14624,19,11.627155239
14625,8,1351.067900143
14626,19,8.885757758
14627,18,33.791447721
14628,7,1296.472940411
14629,17,46.197830707
14630,19,14.112676544
14631,19,12.866761788
14632,17,20.136918252
14633,18,14.752648126999999
14634,16,822.969256531
14635,20,2.87658141
14636,20,7.599891358
14637,20,6.231601244
14638,14,81.559914953
14639,6,18.357713138
14640,16,24.084832185
14641,17,23.980981643
14642,11,205.38180923000002
14643,12,1738.33223584
14644,20,2.4877915760000002
14645,20,4.217969419
14646,20,23.525190862
14647,17,66.759240202
14648,10,1369.217459492
14649,17,84.546078678
14650,20,0.9821384479999999
14651,20,16.51127799
14652,19,15.584126154
14653,8,109.90786774899999
14654,19,17.383898773
14655,20,14.496843636000001
14656,19,13.444177211000001
14657,10,29.552371805
14658,20,2.734826083
14659,17,28.826562274
14660,19,31.355259255
14661,19,4.081681694
14662,20,30.790250785
14663,12,296.94485076
14664,17,25.254207097
14665,20,4.210691875
14666,15,24.727179178
14667,14,402.2208877709999
14668,14,99.854882026
14669,17,46.336564723
14670,20,8.452530267
14671,14,159.21072823499998
14672,17,8.701719022
14673,12,252.282179823
14674,7,2004.1733557999999
14675,10,183.968902003
14676,7,15.905936682
14677,20,2.438689381
14678,20,3.011935751
14679,20,1.310352703
14680,20,0.69326875
14681,18,23.691619404999997
14682,20,6.501357319999999
14683,20,11.180622861
14684,19,30.621922614
14685,17,6.578901115
14686,18,29.123046119999998
14687,15,8.190741767
14688,19,16.732710397
14689,20,8.421501602
14690,12,131.836072171
14691,6,74.794483929
14692,13,347.349189528
14693,20,1.0806769999999999
14694,9,295.75950634
14695,17,4.674673964
14696,14,969.49108521
14697,20,14.214683217
14698,2,1599.0720299999998
14699,19,6.930830338
14700,6,3270.1377686
14701,17,19.018593041000003
14702,13,26.130369803
14703,17,225.183673667
14704,20,1.726018164
14705,11,149.487931078
14706,13,787.257229633
14707,20,3.5034134310000002
14708,19,15.848132712
14709,18,5.563552586
14710,20,1.411352689
14711,13,60.44954419
14712,20,10.094319925
14713,16,34.190138821
14714,20,17.485570661
14715,8,2727.73412567
14716,20,3.578366316
14717,11,28.871162192
14718,20,1.377088265
14719,20,2.675635178
14720,14,37.822904129
14721,5,49.747952004
14722,13,830.738382839
14723,20,0.758964765
14724,3,2217.6671109999997
14725,6,1466.703179549
14726,9,29.155393908
14727,13,83.187844263
14728,19,1.759547444
14729,16,16.016836563000002
14730,15,45.369614301
14731,20,0.48586766600000003
14732,20,20.376704801
14733,13,25.621193693000002
14734,17,11.033681935
14735,13,144.28472814399998
14736,20,12.937948001
14737,6,1395.0450162640002
14738,15,130.983464376
14739,13,24.319714269
14740,15,51.735858551
14741,15,27.092425064
14742,16,16.823318087
14743,12,257.03954931
14744,20,2.829711939
14745,19,3.049412101
14746,2,3402.6318
14747,15,15.285167772
14748,20,1.9109457680000002
14749,19,29.996099031
14750,20,0.592597486
14751,20,2.962428862
14752,15,33.910901219
14753,19,13.562659168000001
14754,15,155.293251409
14755,20,0.507133135
14756,20,13.290056412
14757,13,668.895762294
14758,19,18.321725943
14759,19,4.224709345
14760,12,139.21467946
14761,20,4.974511632
14762,19,19.218466025
14763,19,22.040615413
14764,5,86.2001508
14765,4,1452.0402829999998
14766,20,4.169336597
14767,17,36.618505858
14768,17,5.291517582
14769,16,27.829320906
14770,20,17.584501883
14771,3,31.632310449000002
14772,18,21.820972386
14773,10,46.501609048
14774,16,42.899913864
14775,20,0.992571992
14776,15,331.214210591
14777,9,1033.8591130519999
14778,19,4.308403158
14779,19,3.520220828
14780,5,2421.8756822
14781,13,36.952414142
14782,11,514.446116136
14783,11,1534.4936580899998
14784,20,2.947763735
14785,20,0.709445263
14786,19,1.988234235
14787,20,0.867904142
14788,20,1.843261786
14789,20,14.083276968
14790,20,4.561128475
14791,20,1.131075822
14792,20,1.435828681
14793,20,4.506872985
14794,20,5.926681561
14795,19,2.991715446
14796,20,1.417576454
14797,12,408.003470166
14798,13,12.878812167
14799,20,17.699392607
14800,17,70.331150161
14801,20,8.984141931
14802,20,5.69478084
14803,14,146.36567927299998
14804,18,12.566808818
14805,10,1075.038418593
14806,20,22.11019816
14807,13,42.563186384
14808,16,28.669839632
14809,20,4.030337708999999
14810,11,31.84242007
14811,16,97.799955096
14812,20,7.588291832
14813,20,0.722802753
14814,20,12.810487062
14815,9,1833.7578802280002
14816,17,26.421615084
14817,17,25.354982092
14818,15,11.149538924
14819,9,19.996339183
14820,3,1176.7171000399999
14821,20,1.4076482559999999
14822,6,1438.9040861320002
14823,16,37.95623692
14824,20,1.4016183229999999
14825,10,2395.77531749
14826,17,10.866244187
14827,16,224.221828676
14828,18,11.684773059
14829,20,6.886486816
14830,20,12.080431701
14831,14,46.317922627
14832,20,6.480448882
14833,13,181.31602112699997
14834,19,22.351810805
14835,15,16.193130475
14836,12,798.7504256999999
14837,9,38.286235129
14838,18,13.088203129
14839,20,1.06284845
14840,20,3.371496564
14841,18,22.582015843
14842,17,8.841963602
14843,18,17.585050481
14844,1,0.025499875
14845,17,12.794468025
14846,8,24.304107473000002
14847,11,25.518005623
14848,12,1894.7426347250002
14849,20,3.733970078
14850,16,64.411810722
14851,11,964.042963971
14852,20,0.520790538
14853,17,30.947413740000002
14854,20,0.7053831580000001
14855,14,39.073177181
14856,19,1.791068762
14857,18,2.035475464
14858,12,248.033377305
14859,2,4584.590413
14860,14,540.001886112
14861,16,97.419028056
14862,7,34.114771094999995
14863,20,2.78040916
14864,20,1.7256321829999999
14865,19,4.004883371
14866,20,1.5674632210000001
14867,11,89.63667297
14868,19,2.648071204
14869,18,15.101964117
14870,16,314.88287202699996
14871,18,8.922284305
14872,20,25.433746630999998
14873,13,14.776603831000001
14874,17,8.574910976
14875,19,2.8603825339999998
14876,10,927.3482950299999
14877,20,3.687404625
14878,20,2.772657003
14879,20,33.723960862
14880,19,8.39607768
14881,20,13.213802651
14882,14,39.825518953
14883,8,72.13857469599999
14884,9,49.777591349999994
14885,14,23.735180208
14886,4,3439.7350517
14887,19,48.860732106
14888,19,5.617220668
14889,13,24.058076394
14890,18,35.067953191
14891,5,2659.4401670710004
14892,20,0.835437431
14893,7,838.37988088
14894,12,36.258918640000005
14895,11,64.988794622
14896,15,40.539829393
14897,10,869.69650509
14898,19,19.357474723
14899,17,118.043848814
14900,15,15.645554618
14901,4,1240.53760151
14902,19,21.107088536
14903,16,39.281452484
14904,20,2.08452707
14905,20,0.858077955
14906,20,9.060726506
14907,18,17.313139736
14908,17,88.880790586
14909,14,765.39825018
14910,20,28.931177067
14911,20,25.045857331
14912,19,3.113203652
14913,20,4.20181428
14914,14,14.064558761
14915,18,85.446412404
14916,16,15.727179182
14917,19,13.056087116
14918,12,49.294928554
14919,18,88.357297034
14920,20,6.3990082216
14921,20,0.9183151
14922,18,14.228781305
14923,20,10.881672488
14924,20,9.52876731
14925,9,222.36819903999998
14926,11,300.79293175500004
14927,19,6.662496365
14928,17,5.863296004
14929,19,13.860422202
14930,19,14.3375302
14931,2,4562.81223
14932,18,28.548166817000002
14933,20,0.685824906
14934,18,23.918213684999998
14935,16,41.757062518
14936,20,3.457793353
14937,19,3.759408019
14938,20,2.907087148
14939,20,1.140951664
14940,20,2.206180442
14941,20,2.591677163
14942,20,3.202501551
14943,19,10.651771865
14944,20,2.287954886
14945,20,4.238132287
14946,17,15.426793678
14947,11,28.170002625
14948,17,35.094610695
14949,18,35.983329078000004
14950,19,5.24376062
14951,6,2160.69777967
14952,20,3.983533838
14953,20,0.705876895
14954,19,10.341998531
14955,20,1.12166663
14956,20,3.3331288629999998
14957,19,38.001169463
14958,15,364.048867036
14959,13,21.789624654
14960,18,42.604631296
14961,13,485.17276171799995
14962,13,387.494873906
14963,20,1.257324005
14964,20,2.100308096
14965,20,1.625707591
14966,11,565.937806275
14967,20,1.811594575
14968,20,4.948577118999999
14969,19,8.899985153000001
14970,20,15.849629553
14971,19,3.405155896
14972,19,9.573334435
14973,12,445.09311291000006
14974,18,8.514208639
14975,16,18.815771735
14976,20,0.388323998
14977,19,19.987065507
14978,20,1.586581651
14979,15,179.886667713
14980,17,40.176602298999995
14981,12,44.947329193
14982,20,9.229162599
14983,14,20.117684155
14984,11,263.06255959599997
14985,16,3.822032791
14986,20,4.970810825
14987,11,52.86250716
14988,20,8.8462612
14989,13,4004.9072054
14990,19,23.856545968
14991,10,2686.4892605899995
14992,11,448.826396144
14993,13,1086.764177723
14994,13,454.82316345799995
14995,15,28.032157141
14996,20,0.970200497
14997,5,5057.9997428100005
14998,19,11.441734289
14999,18,42.982699207
15000,20,8.306702371
15001,14,42.13813321
15002,6,3227.01388224
15003,15,41.360386246000004
15004,19,2.229720801
15005,20,2.541081708
15006,15,42.794893423
15007,11,806.309775878
15008,18,46.976270011000004
15009,9,21.075377936
15010,20,5.533495176
15011,19,12.603706738
15012,13,63.898106842
15013,19,5.167824064
15014,16,66.365050568
15015,20,3.5623339389999997
15016,18,7.434228081
15017,8,2043.673599904
15018,20,1.863724124
15019,18,13.877286801999999
15020,19,8.447542175
15021,11,797.764715963
15022,20,8.486577429
15023,20,3.337105251
15024,15,23.131426855
15025,20,2.631099208
15026,20,5.216937359
15027,20,0.91215022
15028,20,14.438731171
15029,20,11.266992383
15030,14,360.570337409
15031,7,468.693585615
15032,12,30.400119969
15033,17,34.90562532
15034,10,54.227670876000005
15035,20,0.984910395
15036,11,325.49851605599997
15037,19,6.5201017750000005
15038,3,988.0926380000001
15039,7,34.984304254
15040,20,11.495296478
15041,20,6.128360307
15042,17,52.821414056
15043,6,30.236257133
15044,20,0.8177071929999999
15045,20,1.10526823
15046,8,31.116781962999998
15047,20,0.764552085
15048,19,7.0941365990000005
15049,12,33.344821598
15050,20,7.340994224
15051,20,26.394924935000002
15052,19,7.037306233000001
15053,11,755.7619024640001
15054,20,14.636651809
15055,18,10.944520181
15056,8,2354.9544981500003
15057,20,1.352850527
15058,7,33.167739284
15059,20,0.593222997
15060,9,1472.377004214
15061,17,34.251283701
15062,20,5.278387767
15063,18,51.080526087
15064,19,5.039508198
15065,18,23.293099520000002
15066,20,1.599041468
15067,20,1.7173211400000001
15068,20,1.494645878
15069,15,9.791269728
15070,20,2.999553446
15071,15,9.794017307999999
15072,20,7.625915626
15073,13,78.02442846
15074,18,21.725353907
15075,14,21.871444684
15076,17,8.162906362
15077,16,15.072271651
15078,14,41.102878579
15079,16,39.533899266
15080,20,5.599645123
15081,10,194.228090676
15082,10,1410.5386510619999
15083,20,1.506846642
15084,11,327.77027129100003
15085,20,4.338359756
15086,15,40.287773931000004
15087,5,3912.888523102
15088,16,21.764287371
15089,20,0.9369321389999999
15090,16,168.93527359200002
15091,19,12.710448475
15092,5,739.071818765
15093,1,3091.6226
15094,19,26.484121492
15095,20,3.677922535
15096,19,7.702452322999999
15097,16,9.089003355000001
15098,18,20.984324797
15099,19,2.468440245
15100,19,4.890375645
15101,7,858.359492557
15102,19,280.985527913
15103,10,749.001056009
15104,12,24.420563248
15105,18,8.937862256999999
15106,19,7.858894665
15107,20,11.554481606
15108,14,5.898183867
15109,19,5.809655882
15110,15,59.336138399
15111,10,24.550495129999998
15112,16,5.878411687
15113,3,10.8237807
15114,19,15.758181132
15115,4,456.5108805
15116,17,16.908369938
15117,19,17.640182959
15118,20,7.368977235
15119,20,2.751697103
15120,20,22.295871456999997
15121,19,15.645841072
15122,19,8.945955449
15123,15,40.635468918
15124,19,11.508480428
15125,15,50.418263972
15126,20,4.991290527
15127,20,33.385008619
15128,20,0.652200047
15129,11,45.748189918
15130,18,51.479807746
15131,20,1.908773079
15132,20,0.814372934
15133,20,2.6203047170000002
15134,16,72.905437448
15135,13,46.353319669
15136,15,32.627528448
15137,20,4.303334288
15138,20,7.879530298000001
15139,11,726.6424853010001
15140,18,17.708029016
15141,20,1.605493979
15142,14,39.906488124
15143,14,393.542559858
15144,14,119.19671410999999
15145,4,528.8436788
15146,19,7.508086329
15147,17,15.790399293
15148,18,5.089599204
15149,20,1.497351846
15150,20,19.745252675
15151,14,39.91363897
15152,18,6.698545879
15153,20,2.996645777
15154,9,176.236599965
15155,18,20.775758068
15156,17,64.98326366
15157,16,30.26353279
15158,20,1.356247189
15159,12,1027.071495234
15160,8,30.908262889
15161,20,1.003510778
15162,19,12.566746009000001
15163,20,3.244947426
15164,20,11.505478887
15165,20,23.974217039
15166,12,23.37215691
15167,20,3.30532696
15168,6,211.22288042300002
15169,3,41.721946700000004
15170,13,3422.115444453
15171,20,0.979163623
15172,8,2363.726863793
15173,13,108.429560643
15174,13,19.574013327
15175,11,1655.2872707899996
15176,20,4.528160424
15177,13,460.55527331300004
15178,2,9.150552820000001
15179,9,1152.95111247
15180,18,9.890622747
15181,20,0.913284929
15182,16,38.408528067
15183,19,10.55049668
15184,20,11.558992678
15185,20,22.090266776000004
15186,17,5.903798578
15187,4,3549.8339607000003
15188,20,8.710117829
15189,12,1313.678687006
15190,18,31.895022251
15191,16,42.493471819
15192,15,751.0835656290001
15193,20,9.864897691
15194,9,894.006072284
15195,15,18.16560785
15196,18,12.139338
15197,12,25.095452888
15198,17,5.313586733
15199,20,1.929389577
15200,16,39.094222401
15201,18,24.12033139
15202,13,46.272598597
15203,19,11.906398652
15204,17,8.774241549
15205,12,25.008152708
15206,20,2.553930857
15207,16,45.798033849
15208,20,9.148269635
15209,11,45.939145544
15210,18,10.239599439000001
15211,13,142.34919278200002
15212,18,22.136304996
15213,11,82.64817292100001
15214,8,29.701763102
15215,18,80.042224444
15216,11,1199.9594568220002
15217,18,24.339195897
15218,19,11.753398208
15219,13,33.054035113
15220,19,35.796666703
15221,18,56.194793993
15222,18,12.116336774
15223,5,1375.5950090899998
15224,15,15.529328965999998
15225,20,2.140695161
15226,20,1.440089717
15227,20,1.161940969
15228,12,204.60355080099998
15229,8,1512.343931855
15230,19,4.723098922
15231,20,10.090721041
15232,16,34.059417754
15233,20,2.3039345669999998
15234,15,67.291392622
15235,20,10.065975585
15236,19,13.391258417
15237,8,499.711831891
15238,18,10.509460885
15239,20,0.522625064
15240,20,0.532749375
15241,17,24.950898581
15242,20,4.93526957
15243,17,29.496935521
15244,14,608.459487525
15245,13,69.355302647
15246,18,35.649202766
15247,20,14.452293311
15248,17,2.082825448
15249,19,48.379570398
15250,20,21.008181044
15251,10,1935.4687462660002
15252,20,1.135096463
15253,14,30.233253186
15254,20,7.292207136
15255,11,610.999209994
15256,20,3.004416962
15257,20,21.702402508
15258,19,20.19728464
15259,19,6.2986269870000005
15260,20,1.004941478
15261,8,58.352494579
15262,20,2.124429652
15263,19,8.035781101
15264,20,1.194437518
15265,19,2.890725867
15266,20,5.125667824
15267,7,1822.621207014
15268,2,3064.2304
15269,19,2.316697797
15270,18,18.41847581
15271,17,17.254138611000002
15272,18,20.603326045
15273,19,7.505066825
15274,20,9.184491346
15275,20,6.508753124
15276,17,23.969622296
15277,20,22.359542523000002
15278,19,3.62403215
15279,16,19.758682808
15280,18,4.104124796
15281,13,153.947608827
15282,14,567.28336433
15283,15,26.521673359
15284,20,15.333058541
15285,14,466.13456153
15286,19,5.305473754
15287,20,2.567061012
15288,10,37.346570576
15289,20,4.961702572
15290,14,36.753768797
15291,18,30.752327272000002
15292,17,23.421210347
15293,20,17.520383706
15294,20,1.666699741
15295,6,304.345229475
15296,16,15.378236519
15297,4,6626.286342
15298,20,5.192944775
15299,18,45.620890792
15300,20,11.254702439
15301,14,112.48438828299999
15302,18,24.707704611000004
15303,13,13.064464898999999
15304,10,36.260600662
15305,13,559.64957237
15306,20,0.767213607
15307,20,1.280608971
15308,9,33.986464059
15309,20,1.30357899
15310,20,7.751562477999999
15311,16,235.67665252199998
15312,18,90.359643289
15313,18,12.61399503
15314,18,15.634234096
15315,19,31.30569237
15316,19,10.132516123
15317,8,131.75083055000002
15318,10,37.908130582999995
15319,14,30.871998765
15320,15,17.246129281
15321,16,25.571019518
15322,20,0.893998392
15323,9,781.251363
15324,20,1.1762176439999998
15325,20,9.032670691
15326,18,5.042214695
15327,20,13.56891257
15328,20,3.138298975
15329,20,15.364864773
15330,4,1358.359477396
15331,20,1.474576302
15332,20,32.533797311
15333,13,259.45058428
15334,14,34.789624376
15335,6,1515.139574268
15336,20,2.9833496239999997
15337,13,16.181151462
15338,12,163.65487143000001
15339,7,168.338127073
15340,8,726.5375879200001
15341,18,15.505127552
15342,20,0.65128305
15343,9,1962.0193993999999
15344,18,17.685191986
15345,20,6.087895633
15346,18,29.238690452
15347,20,63.042000057
15348,19,9.79913289
15349,6,1021.888620759
15350,20,2.5579631579999997
15351,20,8.114436009
15352,20,3.749324855
15353,17,9.874448583
15354,9,20.86200116
15355,19,27.961520189999998
15356,18,18.864793999
15357,8,1224.844029751
15358,11,593.3711677800001
15359,19,6.775417192000001
15360,17,8.474075099
15361,19,3.564048103
15362,19,9.128742938
15363,20,5.459973635
15364,17,28.676408145
15365,3,17.42252268
15366,20,6.020934021
15367,18,3.359123514
15368,18,28.594454802999998
15369,10,519.563679375
15370,20,18.410110799999998
15371,19,4.616575186
15372,18,15.466173063
15373,20,3.886874002
15374,19,37.937101243
15375,18,23.892235101
15376,9,3029.6327890999996
15377,16,23.298425114
15378,20,2.548440907
15379,20,8.876823319
15380,20,4.204608134
15381,19,31.865292834999998
15382,6,23.701010928
15383,11,34.560970898
15384,16,26.413785818999997
15385,17,20.818853635
15386,9,47.20956787
15387,19,36.840219759
15388,17,9.14413379
15389,19,2.8578211110000002
15390,20,8.657780283000001
15391,17,60.053451318
15392,20,6.89713482
15393,18,7.489009242
15394,9,921.3839615390001
15395,20,5.24760304
15396,19,3.472286812
15397,20,5.2605326009999995
15398,3,4215.2411
15399,20,9.879500706
15400,13,78.40391161
15401,19,2.861305071
15402,20,1.34221088
15403,14,18.975570819999998
15404,20,12.56654384
15405,14,13.193732046000001
15406,20,9.178130835
15407,14,371.274797522
15408,12,2562.7963585400003
15409,16,15.411850554
15410,20,14.578507919
15411,15,152.814037884
15412,4,27.53627976
15413,20,1.037674809
15414,11,499.582478382
15415,16,40.117653978999996
15416,20,5.578230648
15417,20,1.565719237
15418,12,252.861302903
15419,12,69.166855364
15420,14,102.684102654
15421,20,9.964223623
15422,20,0.9340437460000001
15423,18,11.860033567
15424,19,16.026256209
15425,19,1.725191969
15426,20,0.6026681
15427,16,11.469192451
15428,15,22.098667974999998
15429,12,24.501331815
15430,16,43.262891466
15431,20,2.199633035
15432,18,13.556952842000001
15433,18,44.940281699
15434,20,2.439032611
15435,20,1.9322558989999998
15436,20,7.929752785000001
15437,20,0.707992999
15438,20,0.303356476
15439,18,13.185153674
15440,19,23.017795943
15441,19,2.71637232
15442,20,1.080249966
15443,20,17.176421259
15444,12,21.524852509
15445,20,2.7031488980000002
15446,16,8.792767215
15447,19,4.937985417
15448,13,91.28554281999999
15449,20,0.859036503
15450,20,1.825661948
15451,12,31.936788339
15452,3,447.76126
15453,6,164.15365705
15454,19,29.572970143
15455,11,1393.64270004
15456,17,27.683133781
15457,16,40.13880246
15458,18,13.11781725
15459,20,4.754358049
15460,12,33.146602479
15461,12,60.040231114
15462,20,7.562539264000001
15463,19,18.686709824
15464,18,8.105865639000001
15465,20,1.3366916500000001
15466,19,8.123451079
15467,17,24.232486213
15468,8,50.963494157999996
15469,20,7.41047749
15470,18,31.748141331000003
15471,17,9.632932945
15472,11,39.094682748
15473,18,3.73540464
15474,13,1631.695724169
15475,16,16.048035237
15476,13,34.241364991
15477,20,9.880040989
15478,20,2.503751884
15479,20,12.147301321999999
15480,11,99.761668371
15481,18,115.30901582000001
15482,20,3.015009164
15483,20,3.260280642
15484,16,50.688029650000004
15485,20,5.655658968
15486,18,7.0135907369999995
15487,16,181.67353497999997
15488,12,760.6175911400001
15489,19,5.015443372
15490,20,15.362379622
15491,13,283.211189586
15492,10,23.46884504
15493,20,0.98579449
15494,7,316.96341461599997
15495,20,8.476384577
15496,4,819.4140434000001
15497,18,66.56902775900001
15498,20,0.999259947
15499,16,82.42929826599999
15500,9,154.85532584
15501,20,21.856062155
15502,20,12.099459232
15503,13,28.973723806
15504,11,650.935442898
15505,8,799.049359919
15506,20,4.496485014
15507,20,2.255808726
15508,19,13.599354654999999
15509,14,44.164283936
15510,7,46.181296489
15511,19,2.346594492
15512,20,2.253343351
15513,19,3.648994898
15514,20,28.675994934
15515,20,4.100526235
15516,20,16.779931371
15517,10,466.709429082
15518,20,0.974664989
15519,15,146.70623384499999
15520,20,6.716884592
15521,11,459.777907928
15522,18,67.038851308
15523,18,17.282432255
15524,18,264.519817176
15525,11,121.798075804
15526,20,2.927781915
15527,8,547.159720987
15528,10,2542.78458423
15529,10,559.445943502
15530,13,36.310494972
15531,20,1.823052088
15532,9,8.611903202
15533,6,41.207764814
15534,20,13.32617025
15535,17,26.121160795999998
15536,15,27.014369866
15537,20,9.521600603
15538,17,70.630245231
15539,20,15.867613945
15540,20,24.10046731
15541,19,8.64177776
15542,11,47.57696981
15543,20,4.235309268
15544,16,10.989786009
15545,18,21.184892502
15546,19,18.309074462
15547,4,2679.50297546
15548,20,1.022327459
15549,20,0.343620227
15550,18,17.236025429
15551,19,67.005542421
15552,20,3.024893324
15553,19,26.962695911
15554,20,2.468227638
15555,19,3.597698298
15556,20,3.8343451679999996
15557,6,103.26215320899999
15558,19,15.46838756
15559,19,16.788094798
15560,20,1.1649772569999999
15561,19,9.907652723
15562,15,56.452804217
15563,20,15.220623051
15564,20,3.131580772
15565,19,14.757267455000001
15566,15,34.081450114
15567,6,2645.29689449
15568,17,115.18549635500001
15569,13,1534.526074053
15570,19,8.50215161
15571,10,994.6322606650001
15572,19,2.301974627
15573,18,47.778390205
15574,4,35.834054004
15575,6,146.40956834
15576,15,40.909472254
15577,20,24.203063218
15578,16,40.435125345
15579,20,1.192657651
15580,10,609.429062131
15581,3,193.1412712
15582,12,99.989454892
15583,18,23.632945591
15584,3,2851.048095
15585,20,12.527772603999999
15586,5,2884.0876048699997
15587,17,15.004252049
15588,14,18.336761267
15589,19,51.926249823
15590,20,5.175262243000001
15591,19,10.682762378000001
15592,1,0.031633786
15593,20,5.917787195
15594,20,5.201718205
15595,10,126.82829885
15596,6,20.640418904999997
15597,19,17.623093484
15598,14,163.437561749
15599,18,3.112417292
15600,11,41.663929816
15601,19,11.926249627999999
15602,10,34.4856823
15603,20,0.810726457
15604,17,54.37167251
15605,20,5.3534983899999995
15606,18,26.638888518999998
15607,6,2253.55171434
15608,16,800.71721488
15609,20,1.001226713
15610,9,40.272604197
15611,20,1.143085106
15612,20,2.484535186
15613,18,30.628026658
15614,18,3.050979421
15615,10,30.968831462
15616,19,23.479885372
15617,10,441.238312339
15618,18,14.860776974
15619,20,8.895710853
15620,15,21.664174347
15621,13,153.713719814
15622,19,14.564013136
15623,11,9.178033444
15624,20,11.370874902999999
15625,18,9.578587649
15626,12,268.76898117999997
15627,15,9.918905207
15628,20,16.576891783
15629,20,5.2997037019999995
15630,15,27.350574986999998
15631,14,373.87590157100004
15632,19,5.142742035
15633,19,80.478954757
15634,5,188.576998586
15635,19,17.2026981
15636,19,2.6029830819999997
15637,18,21.922118172
15638,19,5.296177543
15639,13,14.450488877
15640,20,3.408753908
15641,17,17.472831464
15642,5,3047.0784619700003
15643,20,0.8416407770000001
15644,20,0.582581418
15645,18,20.662037749
15646,11,489.898452516
15647,13,227.103310918
15648,18,15.2803808
15649,20,11.758517358
15650,18,50.602517563
15651,18,23.984386578000002
15652,20,3.2060442829999998
15653,7,849.136423613
15654,20,0.884470379
15655,20,4.562559436
15656,15,48.251091437999996
15657,20,2.712918882
15658,17,189.179888496
15659,6,149.2176163
15660,20,2.918622492
15661,19,13.467306641
15662,9,636.2336821
15663,19,12.184658729999999
15664,20,3.147707446
15665,6,1803.15486932
