,metallicity,gas disk (Msun),solid disk (Mearth),life time (yr),luminosity,star mass (solar mass)
6114,0.015441334,0.0026157467,19.813858,1076598.3,0.20470745,0.2
6115,0.023169849,6.2658621e-06,13.343413,140601.11,0.29044133,0.2
6116,0.012510869,0.0026639606,20.660505,851163.77,0.24991835,0.2
6117,0.045106928,2.5978192e-06,18.020093,123793.81,0.29044133,0.2
6118,0.019192224,4.3790443e-05,25.421639,212539.75,0.29044133,0.2
6119,0.011596367,0.00014005759,22.529967,259628.03,0.29044133,0.2
6120,0.024192181,0.00011942005,67.528443,248263.72,0.29044133,0.2
6121,0.018603924,0.0044664015,54.813037,887027.54,0.24382835,0.2
6122,0.020563829,0.0020982313,57.086069,577820.25,0.28367189,0.2
6123,0.044662875,5.3665387e-06,30.819204,137212.23,0.29044133,0.2
6124,0.016186013,0.0098279817,77.486858,1168681.8,0.18717357,0.2
6125,0.023520538,4.9234307e-05,12.436931,224288.12,0.29044133,0.2
6126,0.031242737,4.2373568e-05,31.086525,214376.16,0.29044133,0.2
6127,0.012607454,0.0008332564,13.482562,509538.81,0.28955133,0.2
6128,0.012695742,0.0018746082,27.894554,580640.51,0.28335273,0.2
6129,0.028512345,0.0024769957,74.198429,759004.45,0.26337978,0.2
6130,0.01864744,0.0044222674,41.886508,1101047.9,0.19971847,0.2
6131,0.0082760095,0.001771856,25.34653,466384.15,0.29044133,0.2
6132,0.014070573,7.9045101e-05,27.804957,238211.47,0.29044133,0.2
6133,0.013951598,0.00017634195,42.014176,273050.23,0.29044133,0.2
6134,0.022778016,0.0030730983,59.951763,582367.98,0.28313355,0.2
6135,0.015981762,3.2617678e-05,30.029405,195691.92,0.29044133,0.2
6136,0.020610508,4.4422489e-05,40.269829,210732.21,0.29044133,0.2
6137,0.0096568818,0.009417397,27.3768,4277886.6,0.061940311,0.2
6138,0.017888036,0.0028563767,40.772356,685924.1,0.27248515,0.2
6139,0.016205743,0.0019074226,85.487024,486833.83,0.29044133,0.2
6140,0.017121788,0.00068117216,30.570991,393144.35,0.29044133,0.2
6141,0.0089730839,0.00028488268,13.363236,305562.84,0.29044133,0.2
6142,0.025097722,1.090962e-05,42.037372,155981.26,0.29044133,0.2
6143,0.024975271,0.00029685133,34.679329,336828.5,0.29044133,0.2
6144,0.01786378,0.0015625474,51.129547,503469.78,0.2899133,0.2
6145,0.024221928,5.135381e-05,43.96353,215464.31,0.29044133,0.2
6146,0.0056947335,0.0090142353,36.426983,766864.85,0.262422,0.2
6147,0.023177851,0.0015938477,48.762387,534339.17,0.28729475,0.2
6148,0.022433837,0.0037658849,38.688931,1420918.9,0.1526818,0.2
6149,0.0075258125,0.00095359595,18.789436,419935.46,0.29044133,0.2
6150,0.021456602,0.00050852482,13.573886,445200.22,0.29044133,0.2
6151,0.019573979,0.00037510478,48.351847,313788.39,0.29044133,0.2
6152,0.027195433,3.8411593e-05,41.878175,206137.98,0.29044133,0.2
6153,0.011226424,9.2138355e-05,26.092258,236078.36,0.29044133,0.2
6154,0.030376362,5.0152418e-05,37.108119,217681.91,0.29044133,0.2
6155,0.033345956,1.114615e-05,19.91735,160812.27,0.29044133,0.2
6156,0.0096184716,0.001235462,16.106815,526642.36,0.28782936,0.2
6157,0.028269791,0.0038556701,38.795822,1803702.0,0.12165444,0.2
6158,0.021056228,0.00029898889,79.098233,288246.0,0.29044133,0.2
6159,0.009090185,0.0031184343,25.796449,663714.56,0.27505888,0.2
6160,0.010501426,0.0039214235,53.789009,569660.32,0.28426974,0.2
6161,0.015741306,0.0053307357,49.471382,1050288.2,0.21036062,0.2
6162,0.0049885703,0.0069462143,20.284622,813914.01,0.25586814,0.2
6163,0.015089536,0.0013104796,66.412306,392872.61,0.29044133,0.2
6164,0.015104163,7.1160768e-05,35.713018,228692.34,0.29044133,0.2
6165,0.01241369,0.0067665568,41.638634,950079.31,0.23134356,0.2
6166,0.018784947,7.8556719e-06,17.572866,149757.86,0.29044133,0.2
6167,0.030976806,8.5778579e-05,73.664447,246025.01,0.29044133,0.2
6168,0.007886545,0.0072319182,39.792935,975812.84,0.22651966,0.2
6169,0.016435623,2.569608e-05,19.595985,189790.88,0.29044133,0.2
6170,0.020389092,0.0072573653,48.579281,3339079.2,0.073800745,0.2
6171,0.0083406975,0.00059686539,33.51981,332163.28,0.29044133,0.2
6172,0.0072505883,0.0019763914,33.041377,510912.19,0.28947324,0.2
6173,0.010610994,0.0028452103,19.787707,824245.72,0.25411705,0.2
6174,0.019483659,6.1444704e-05,37.314054,226476.84,0.29044133,0.2
6175,0.01318011,0.0059529785,30.175301,1441996.9,0.15044849,0.2
6176,0.0090310867,0.00052848215,33.994395,325328.6,0.29044133,0.2
6177,0.017408239,0.00012780613,18.991143,270803.61,0.29044133,0.2
6178,0.0074768904,0.010344857,33.447948,1291198.6,0.16835698,0.2
6179,0.027928472,0.00013587366,5.9734398,348863.56,0.29044133,0.2
6180,0.016810213,0.0040049014,30.940554,1135991.3,0.19305132,0.2
6181,0.0080676088,0.00187096,54.279246,421836.57,0.29044133,0.2
6182,0.017931228,0.001810217,34.236745,551520.74,0.28569483,0.2
6183,0.023913341,0.00039135365,49.244307,343632.81,0.29044133,0.2
6184,0.0071227283,0.0033209711,15.109714,711697.7,0.26925106,0.2
6185,0.0081493018,0.0056975297,37.258835,777407.94,0.26119612,0.2
6186,0.0095166352,0.013074852,38.074833,4924412.5,0.056486456,0.2
6187,0.025803937,0.00019465092,5.609166,387346.02,0.29044133,0.2
6188,0.018078915,0.004547877,31.385352,1530905.7,0.14203208,0.2
6189,0.012625399,8.1707888e-05,37.577643,232947.01,0.29044133,0.2
6190,0.018719583,0.00093816093,82.151815,392245.35,0.29044133,0.2
6191,0.012448812,4.873432e-05,40.695263,207783.97,0.29044133,0.2
6192,0.0080827532,0.012173679,57.965802,1075123.7,0.20484834,0.2
6193,0.023333625,0.0012441554,22.244715,715488.44,0.26877397,0.2
6194,0.017760333,0.0096247876,86.098165,1240762.6,0.17542097,0.2
6195,0.012465935,0.0011553708,24.322454,437929.64,0.29044133,0.2
6196,0.017839549,0.0074382731,55.195777,1687428.5,0.12914681,0.2
6197,0.019089093,0.0027070835,43.535836,720495.59,0.26814894,0.2
6198,0.0098880329,0.0011401011,41.938212,384178.79,0.29044133,0.2
6199,0.01361575,0.0025935129,46.638938,659135.98,0.27548307,0.2
6200,0.0057733289,0.0047581149,8.6865751,2410722.8,0.094602044,0.2
6201,0.0328108,0.00043988923,84.396092,333140.03,0.29044133,0.2
6202,0.013493929,0.00015157347,41.295341,260120.59,0.29044133,0.2
6203,0.013188463,0.0010399837,56.559257,379216.56,0.29044133,0.2
6204,0.011434968,0.0032399801,49.48582,522680.13,0.28827434,0.2
6205,0.010964527,0.0013422869,27.837036,469370.58,0.29044133,0.2
6206,0.0083676241,0.0016693454,20.913755,547449.52,0.28611933,0.2
6207,0.0082458783,0.016941553,82.360185,1076076.6,0.20479841,0.2
6208,0.028778908,0.001213882,24.16679,705861.66,0.27001541,0.2
6209,0.022188773,0.00021244476,44.88312,303593.07,0.29044133,0.2
6210,0.016485982,0.00055487906,45.300128,364589.35,0.29044133,0.2
6211,0.011710433,0.00011716373,31.554647,254548.65,0.29044133,0.2
6212,0.0077872295,0.0043554711,30.415188,640063.84,0.27756243,0.2
6213,0.0092786777,0.00091552606,68.470292,330044.04,0.29044133,0.2
6214,0.0077853625,0.001529267,30.471409,451566.52,0.29044133,0.2
6215,0.037836493,0.0035504403,65.121098,1348791.2,0.16085251,0.2
6216,0.021991527,0.0016866294,54.399327,542457.66,0.28664503,0.2
6217,0.013689384,0.00013993729,29.489371,268277.32,0.29044133,0.2
6218,0.014180131,0.00010655036,84.84812,239703.14,0.29044133,0.2
6219,0.026366501,0.00015566819,34.356414,279417.8,0.29044133,0.2
6220,0.022203978,2.1320233e-05,24.459477,185473.88,0.29044133,0.2
6221,0.0073793698,0.010900751,40.22986,1497144.2,0.14503571,0.2
6222,0.021723324,0.0036644803,37.756218,1170316.8,0.1868828,0.2
6223,0.022179478,0.0012373806,55.575228,468438.13,0.29044133,0.2
6224,0.0066378809,0.00028370357,65.228619,272405.89,0.29044133,0.2
6225,0.02475525,2.7480328e-06,10.27287,122798.29,0.29044133,0.2
6226,0.017238891,0.0087841392,60.003537,1571351.9,0.13837393,0.2
6227,0.018646341,0.0018355568,64.782659,460656.96,0.29044133,0.2
6228,0.023674047,0.00019904066,47.422505,287096.16,0.29044133,0.2
6229,0.011006242,0.014996278,69.839256,1280066.4,0.16988579,0.2
6230,0.012181914,0.0052318707,30.71691,1226889.5,0.17773404,0.2
6231,0.016088947,0.00082926391,25.735817,450888.12,0.29044133,0.2
6232,0.021416692,0.00039121454,24.06703,374442.4,0.29044133,0.2
6233,0.0091160724,0.0063623235,22.894228,1482482.7,0.14633708,0.2
6234,0.013581778,0.00013162853,54.403407,260598.6,0.29044133,0.2
6235,0.0043457095,0.014291966,35.285301,1149185.6,0.19057468,0.2
6236,0.0074120636,0.009060897,28.180424,1500145.9,0.14476688,0.2
6237,0.014809464,7.9311938e-05,44.917852,235816.92,0.29044133,0.2
6238,0.015533368,0.0024532856,48.942076,518253.51,0.28898945,0.2
6239,0.011053129,0.00015429533,20.328317,268155.7,0.29044133,0.2
6240,0.013686097,2.5631623e-05,59.698531,182357.64,0.29044133,0.2
6241,0.03493188,0.0051126508,79.10557,1226813.4,0.17774631,0.2
6242,0.014200492,2.3072803e-05,44.859808,178224.29,0.29044133,0.2
6243,0.027998291,2.1221204e-05,23.384775,183537.51,0.29044133,0.2
6244,0.013758027,0.0042828314,82.336121,569508.09,0.28432077,0.2
6245,0.0055747344,0.00056667164,12.90907,340932.65,0.29044133,0.2
6246,0.020497919,0.0041012216,39.41816,1194124.0,0.18296335,0.2
6247,0.037717191,5.9413961e-05,28.148252,232590.79,0.29044133,0.2
6248,0.011703329,1.013355e-05,14.152249,154812.35,0.29044133,0.2
6249,0.010012123,0.019281032,83.157722,1462974.6,0.14828975,0.2
6250,0.011478114,0.0043663408,33.241781,1015873.9,0.21758873,0.2
6251,0.036423379,0.00057026093,81.79522,407625.05,0.29044133,0.2
6252,0.0037953642,0.01275097,52.605997,780575.73,0.26055308,0.2
6253,0.016161553,0.00027147286,67.720863,303298.17,0.29044133,0.2
6254,0.018727959,0.00018568158,38.716205,282058.23,0.29044133,0.2
6255,0.014698218,0.0032161062,39.349405,655357.27,0.27583588,0.2
6256,0.0085317096,0.0066470773,43.037129,789299.49,0.2592417,0.2
6257,0.014400152,0.0066536575,71.552389,795464.02,0.2581396,0.2
6258,0.020186595,0.0027469165,74.490218,648878.61,0.27652719,0.2
6259,0.012493956,0.0090750032,56.861192,1066033.2,0.20674273,0.2
6260,0.012628408,0.0047752012,35.954198,998645.93,0.22126166,0.2
6261,0.018799799,0.00032198353,40.092311,323697.6,0.29044133,0.2
6262,0.0098067436,0.018651404,57.700768,2151614.8,0.10412159,0.2
6263,0.012316574,0.0036564718,36.100163,756870.65,0.26367696,0.2
6264,0.016944968,0.00018283891,37.126764,268781.88,0.29044133,0.2
6265,0.0082522402,0.0011967247,7.9298579,554390.75,0.28539785,0.2
6266,0.034448237,0.00023333405,23.950656,357279.55,0.29044133,0.2
6267,0.024419748,4.1887372e-06,12.065097,133292.01,0.29044133,0.2
6268,0.012703328,0.00049234405,21.692504,358646.64,0.29044133,0.2
6269,0.024109693,0.00033248602,26.924395,344181.42,0.29044133,0.2
6270,0.022214518,0.0016451417,52.426476,588861.3,0.2824332,0.2
6271,0.013500576,0.0092434816,38.297123,3954226.3,0.065432568,0.2
6272,0.0067914111,0.005968114,27.183231,700069.12,0.27082007,0.2
6273,0.015397732,0.00032388087,30.553961,323687.85,0.29044133,0.2
6274,0.010646698,0.0001249175,36.273263,249692.27,0.29044133,0.2
6275,0.011291007,2.2744648e-05,33.898195,178662.49,0.29044133,0.2
6276,0.0099189269,0.0023436052,21.150023,559876.55,0.2849492,0.2
6277,0.015170056,1.904166e-05,42.176768,171109.65,0.29044133,0.2
6278,0.0065664705,8.3684095e-05,13.362991,235961.19,0.29044133,0.2
6279,0.020520734,0.00036324297,49.778874,318916.47,0.29044133,0.2
6280,0.0045932662,0.017083546,33.687054,1746521.9,0.12501553,0.2
6281,0.020477471,9.3245777e-05,40.463731,246937.67,0.29044133,0.2
6282,0.0098782755,0.0013670549,18.610064,489204.03,0.29044133,0.2
6283,0.01531366,2.8953561e-05,18.043466,191037.22,0.29044133,0.2
6284,0.005527409,0.016314866,27.569316,2243841.6,0.10035166,0.2
6285,0.010334851,0.0013378317,11.395297,527372.05,0.28775648,0.2
6286,0.015621435,0.00040503793,31.258928,329711.34,0.29044133,0.2
6287,0.015224869,0.0046182832,35.835656,1084367.3,0.20309335,0.2
6288,0.01346353,1.6640167e-05,30.843788,167752.24,0.29044133,0.2
6289,0.020298113,0.0021446675,78.348066,564854.56,0.28461366,0.2
6290,0.0082260461,0.016351099,60.387056,1498470.0,0.14492015,0.2
6291,0.010856273,0.0003840293,48.399612,294970.39,0.29044133,0.2
6292,0.03920083,2.6709376e-05,12.844703,196288.42,0.29044133,0.2
6293,0.0055502321,0.0088417572,56.975666,624465.09,0.27889345,0.2
6294,0.0084706457,4.3044167e-05,18.611796,203652.77,0.29044133,0.2
6295,0.01814187,0.00018941481,54.936298,281320.01,0.29044133,0.2
6296,0.014868511,0.0036609963,63.068583,555772.72,0.28518499,0.2
6297,0.017952694,0.00066653217,25.39221,417059.21,0.29044133,0.2
6298,0.044754718,0.00013698705,52.237176,279905.45,0.29044133,0.2
6299,0.029122942,0.00069617454,66.913055,436685.3,0.29044133,0.2
6300,0.0085609214,0.015730546,50.757515,2052582.2,0.10817318,0.2
6301,0.013998468,0.002777307,65.150043,540926.26,0.28680748,0.2
6302,0.010127758,0.0073844154,77.711477,649247.12,0.27638078,0.2
6303,0.017704611,0.0028311985,47.722238,625500.94,0.27883799,0.2
6304,0.014770307,0.0049210292,47.674245,1002703.6,0.22044959,0.2
6305,0.015339315,0.00077672148,32.894437,438758.44,0.29044133,0.2
6306,0.01214584,0.0019491182,53.204446,455203.13,0.29044133,0.2
6307,0.021525406,0.00020234021,19.53771,295730.4,0.29044133,0.2
6308,0.014596245,8.1382672e-05,43.931145,228999.08,0.29044133,0.2
6309,0.0099131552,0.00078657406,52.04091,364495.91,0.29044133,0.2
6310,0.016055275,0.0036614325,29.286466,1245674.8,0.17475609,0.2
6311,0.0066113427,0.009541495,64.615101,678205.18,0.27336143,0.2
6312,0.024458693,0.00028866908,55.036187,319078.1,0.29044133,0.2
6313,0.022760302,0.00054513833,66.39049,357900.63,0.29044133,0.2
6314,0.029462768,0.00018269877,56.786509,289212.39,0.29044133,0.2
6315,0.021260376,0.0027810582,34.080145,938396.19,0.23406647,0.2
6316,0.023248488,6.8232106e-05,20.741904,237480.7,0.29044133,0.2
6317,0.020800637,0.00044950894,55.436587,336754.37,0.29044133,0.2
6318,0.011519825,0.00021466038,57.215695,278607.35,0.29044133,0.2
6319,0.011130798,0.0098910031,35.652902,2029491.3,0.10928853,0.2
6320,0.0094130664,0.0038285108,12.365572,1380684.6,0.15713423,0.2
6321,0.024567349,0.00011000708,26.475671,258291.18,0.29044133,0.2
6322,0.015511501,0.00011764682,73.06217,250435.77,0.29044133,0.2
6323,0.0041935482,0.00076336468,46.839726,322516.66,0.29044133,0.2
6324,0.010382856,0.0010601884,41.049995,382972.14,0.29044133,0.2
6325,0.010436774,0.010131269,46.677426,1164270.9,0.18782919,0.2
6326,0.034857371,0.00057561085,63.044268,389815.26,0.29044133,0.2
6327,0.0237867,0.003064255,66.233511,643195.58,0.27709582,0.2
6328,0.014947579,5.79199e-05,52.186873,216659.84,0.29044133,0.2
6329,0.01099084,0.017833889,66.278807,2780455.3,0.084678399,0.2
6330,0.013442456,0.010134097,46.959973,2055790.9,0.10805059,0.2
6331,0.015728611,5.4833302e-05,67.741377,209152.75,0.29044133,0.2
6332,0.011642866,0.0149023,59.044878,3230257.8,0.075548397,0.2
6333,0.02285146,0.0014744596,42.223343,517402.82,0.28902568,0.2
6334,0.023257645,0.0025849216,23.759008,1513751.6,0.14360192,0.2
6335,0.023333113,0.01001303,76.528199,3960618.7,0.065372185,0.2
6336,0.025342771,0.0019606036,84.809019,596698.1,0.28165201,0.2
6337,0.018174353,3.8127771e-05,26.213586,204632.46,0.29044133,0.2
6338,0.01384851,5.5277749e-05,22.04706,220385.41,0.29044133,0.2
6339,0.012373823,9.623713e-05,14.545312,258424.56,0.29044133,0.2
6340,0.018661432,7.590057e-05,35.12133,235759.83,0.29044133,0.2
6341,0.014159198,0.0033928429,21.038892,914863.07,0.23846905,0.2
6342,0.014805601,0.0035725847,37.003591,814416.44,0.25569664,0.2
6343,0.014987626,0.0066779662,46.501108,1624439.0,0.13384912,0.2
6344,0.007425026,4.7221292e-05,31.518788,204369.4,0.29044133,0.2
6345,0.014044368,0.00062671685,55.797704,337673.52,0.29044133,0.2
6346,0.017924492,0.00045060551,23.458728,371124.87,0.29044133,0.2
6347,0.014317276,0.0029930953,39.747023,694846.44,0.2714873,0.2
6348,0.013960995,0.0046051121,35.37695,952763.23,0.23079034,0.2
6349,0.0065899912,0.00011427012,23.518533,241272.2,0.29044133,0.2
6350,0.012611164,0.0070261064,44.11432,1048402.9,0.21065134,0.2
6351,0.0062470999,0.0057249506,34.497775,525202.63,0.28793541,0.2
6352,0.021345697,0.00037324908,34.254351,363735.83,0.29044133,0.2
6353,0.021416198,0.0073296057,57.499431,2674863.4,0.087035829,0.2
6354,0.010102953,0.0015777566,33.360907,441323.15,0.29044133,0.2
6355,0.020558969,0.00043291448,38.606987,343104.37,0.29044133,0.2
6356,0.0071405728,0.00021897011,32.444892,267914.62,0.29044133,0.2
6357,0.023139315,0.00013102246,60.449504,254385.86,0.29044133,0.2
6358,0.02264702,7.617956e-05,63.204606,237914.02,0.29044133,0.2
6359,0.0084028521,2.5320168e-05,58.784947,178121.33,0.29044133,0.2
6360,0.0098182112,0.00084982796,17.409277,405625.98,0.29044133,0.2
6361,0.010553481,0.0034452198,40.038055,610785.83,0.28038913,0.2
6362,0.016657166,0.0025099657,30.265688,949508.32,0.23162736,0.2
6363,0.033668558,0.0011586949,37.375774,556762.97,0.28515374,0.2
6364,0.015206826,1.2258001e-05,18.429344,161430.75,0.29044133,0.2
6365,0.033329544,0.0025332688,49.176921,831346.84,0.25292741,0.2
6366,0.02436686,9.7911679e-05,48.440173,244287.07,0.29044133,0.2
6367,0.011963423,0.0021632727,48.074429,486544.83,0.29044133,0.2
6368,0.022295522,4.1030163e-05,85.578918,205215.14,0.29044133,0.2
6369,0.0080379725,0.017471176,49.27654,2198560.9,0.10209518,0.2
6370,0.0078486821,0.0045798633,20.121738,863453.64,0.24798093,0.2
6371,0.029848123,0.0012805681,71.075559,521892.91,0.2884833,0.2
6372,0.020311644,0.00016585299,52.754209,273317.52,0.29044133,0.2
6373,0.0085327809,0.0061933328,26.293865,1213263.5,0.17995509,0.2
6374,0.017518057,0.0023274377,52.142606,573591.6,0.28397799,0.2
6375,0.021285009,0.0014929938,24.360897,806304.56,0.25684204,0.2
6376,0.012972907,2.7791025e-05,37.646367,186524.41,0.29044133,0.2
6377,0.014355848,0.00026866001,59.264371,296364.93,0.29044133,0.2
6378,0.02281039,0.00044186315,68.685977,337908.23,0.29044133,0.2
6379,0.01831078,2.7710336e-05,28.395742,187312.84,0.29044133,0.2
6380,0.011223566,0.0034847672,73.112546,526560.22,0.28779161,0.2
6381,0.015672481,1.7041081e-05,39.000026,167487.23,0.29044133,0.2
6382,0.013831632,0.00067892354,51.774287,357633.76,0.29044133,0.2
6383,0.03210692,0.0004480766,35.590288,373247.79,0.29044133,0.2
6384,0.02193488,0.0020489646,38.030355,691548.7,0.27195955,0.2
6385,0.0096464143,0.0014599421,33.289939,421690.65,0.29044133,0.2
6386,0.011888018,0.00020388905,42.122561,266335.48,0.29044133,0.2
6387,0.017787025,0.0090555809,72.390346,1821779.5,0.1204783,0.2
6388,0.014255584,0.00105999,28.818153,433656.88,0.29044133,0.2
6389,0.015051006,7.3331182e-06,7.6241533,145886.95,0.29044133,0.2
6390,0.011756371,0.00040033068,28.705012,329893.55,0.29044133,0.2
6391,0.017664845,4.1238336e-05,17.368129,217214.07,0.29044133,0.2
6392,0.0079780692,0.00095856571,10.191807,463003.15,0.29044133,0.2
6393,0.011269647,0.015850174,50.762194,5141155.9,0.054943001,0.2
6394,0.014598456,0.0046753455,62.132726,778733.16,0.26091838,0.2
6395,0.02174307,0.00089551736,16.368367,550761.88,0.28577366,0.2
6396,0.010543709,0.00085015388,76.608121,346120.03,0.29044133,0.2
6397,0.020520871,2.5142659e-05,77.657318,184896.12,0.29044133,0.2
6398,0.020971382,1.7462263e-05,10.902707,177757.35,0.29044133,0.2
6399,0.021387334,2.1703001e-05,15.795969,185494.91,0.29044133,0.2
6400,0.022196975,0.0034028226,35.991969,1254215.3,0.17343334,0.2
6401,0.013153275,3.8268575e-05,31.267981,198488.96,0.29044133,0.2
6402,0.015956131,1.3261969e-05,41.428045,161043.52,0.29044133,0.2
6403,0.019140326,0.0015531143,14.514611,922810.35,0.23702799,0.2
6404,0.015618179,0.0055570015,42.716643,1185642.9,0.18427318,0.2
6405,0.0060929957,0.015525691,68.408857,973913.84,0.22675494,0.2
6406,0.02295231,0.00011214116,24.757081,253626.9,0.29044133,0.2
6407,0.0081815248,0.00042415004,36.666016,314066.11,0.29044133,0.2
6408,0.012831862,2.204657e-05,12.204364,187228.61,0.29044133,0.2
6409,0.014796176,0.00048309904,43.871637,339559.56,0.29044133,0.2
6410,0.028699861,0.00050592979,50.20091,384374.45,0.29044133,0.2
6411,0.017746239,0.0036764541,54.914947,881839.02,0.24478491,0.2
6412,0.0080373978,0.021563781,89.161353,1570584.9,0.13844155,0.2
6413,0.013491785,0.0041702549,85.147718,590434.52,0.28217312,0.2
6414,0.02066325,0.00286195,27.646857,1348623.0,0.16087259,0.2
6415,0.010385618,0.012164866,61.963557,993794.07,0.22241187,0.2
6416,0.010050817,0.00026597878,66.347525,281907.47,0.29044133,0.2
6417,0.0083611133,5.7002014e-05,71.77138,215811.26,0.29044133,0.2
6418,0.021547867,0.0047726487,50.892209,1300701.5,0.1671525,0.2
6419,0.016037449,0.0056124352,47.768324,1239287.6,0.17575793,0.2
6420,0.017642664,0.00029647036,43.548326,307667.47,0.29044133,0.2
6421,0.016905464,0.00021514264,26.029818,316445.94,0.29044133,0.2
6422,0.021114787,0.00011957046,5.5413439,311648.16,0.29044133,0.2
6423,0.017376165,0.0012370722,79.298291,373119.01,0.29044133,0.2
6424,0.0068947697,0.0017766829,6.6132257,852328.45,0.24974733,0.2
6425,0.029285511,0.0037838549,41.886364,1925121.7,0.11458122,0.2
6426,0.017269687,0.0067901635,75.229388,968867.35,0.22773874,0.2
6427,0.012244714,0.00026878204,75.237658,277146.6,0.29044133,0.2
6428,0.020647868,2.1855017e-05,33.387525,175411.18,0.29044133,0.2
6429,0.014092359,0.0034980104,20.283269,1433444.3,0.15134676,0.2
6430,0.022106954,1.5426919e-05,78.047729,165055.85,0.29044133,0.2
6431,0.0075385416,0.00021738702,14.057698,296693.14,0.29044133,0.2
6432,0.01764863,0.0063498904,81.934027,922257.21,0.2371276,0.2
6433,0.0054010316,0.034401316,63.838699,2713815.7,0.086113096,0.2
6434,0.011932906,0.0021290064,37.268522,511589.21,0.28943481,0.2
6435,0.0056727706,0.0020164253,69.186678,382395.34,0.29044133,0.2
6436,0.013602573,0.0023750787,22.816534,763629.93,0.26270844,0.2
6437,0.012921606,4.4332445e-05,63.946751,205979.65,0.29044133,0.2
6438,0.010952585,0.00019128837,11.257338,299270.51,0.29044133,0.2
6439,0.013551476,0.0098673812,50.40895,1183451.6,0.18461466,0.2
6440,0.013275497,0.010070691,66.526416,1080947.9,0.20361662,0.2
6441,0.017085186,0.004478118,39.318318,1009066.5,0.21903176,0.2
6442,0.017040741,0.0046125968,68.94605,672457.39,0.27396119,0.2
6443,0.021642276,3.5080931e-05,22.121447,202850.59,0.29044133,0.2
6444,0.011122633,0.0047088327,21.805464,2029695.6,0.10927936,0.2
6445,0.024325913,0.00017335823,32.315453,286865.77,0.29044133,0.2
6446,0.0078339729,0.014189519,54.093279,1320385.4,0.16438403,0.2
6447,0.023898251,0.00013374561,60.319895,259950.6,0.29044133,0.2
6448,0.010454377,0.0092035015,70.435564,760430.17,0.26318187,0.2
6449,0.023052604,0.0034276557,41.641272,1112669.5,0.19744184,0.2
6450,0.033230053,0.0035283737,81.692685,802902.18,0.25727742,0.2
6451,0.032203119,0.0012184086,52.592421,491520.21,0.29044131,0.2
6452,0.0067244283,0.0067740043,28.590805,922740.66,0.23704053,0.2
6453,0.012272195,8.4574312e-05,69.816015,232851.53,0.29044133,0.2
6454,0.010947535,0.002467647,15.630044,923617.03,0.23688287,0.2
6455,0.022623721,0.00031867687,42.363935,312660.93,0.29044133,0.2
6456,0.034690512,0.0008855585,35.610984,537662.53,0.28708765,0.2
6457,0.015137763,8.6476719e-05,44.229277,238917.33,0.29044133,0.2
6458,0.019310144,0.0001496827,66.220241,251791.19,0.29044133,0.2
6459,0.0089868498,0.0003273979,19.159228,313632.06,0.29044133,0.2
6460,0.014497736,0.00052893422,78.764885,322949.82,0.29044133,0.2
6461,0.014567475,0.00090883124,28.001692,399573.52,0.29044133,0.2
6462,0.012165502,0.020308942,78.80773,5616157.0,0.051746136,0.2
6463,0.0076855325,0.00014152177,29.385609,256594.32,0.29044133,0.2
6464,0.0090400301,0.0054086871,22.991018,1138040.2,0.19258841,0.2
6465,0.010986891,0.00092784228,17.706125,462576.53,0.29044133,0.2
6466,0.023089074,4.6814478e-05,46.260367,214917.63,0.29044133,0.2
6467,0.019317276,0.00047401941,34.468874,363194.67,0.29044133,0.2
6468,0.027385067,0.0029918661,65.213346,638938.86,0.27769585,0.2
6469,0.015684054,0.00097809202,13.818016,577203.46,0.28374138,0.2
6470,0.0045643273,0.0077987538,12.342616,1544256.0,0.14080343,0.2
6471,0.0076071011,0.010472943,36.064905,1502304.7,0.14458696,0.2
6472,0.0077372471,0.011646059,59.4521,1187665.2,0.18394273,0.2
6473,0.0068790873,0.012100277,26.536715,4209884.8,0.062742893,0.2
6474,0.04528919,7.6367116e-05,33.918536,241411.53,0.29044133,0.2
6475,0.011488152,0.00013515816,34.514198,259543.32,0.29044133,0.2
6476,0.015365155,2.105608e-05,39.082788,174470.84,0.29044133,0.2
6477,0.015081888,0.0031833742,45.13406,658512.68,0.27550446,0.2
6478,0.013504278,0.00018860202,52.007679,268694.84,0.29044133,0.2
6479,0.030309115,0.0047412791,49.14941,3871038.6,0.066376694,0.2
6480,0.0097687041,0.00049492805,17.180074,334517.73,0.29044133,0.2
6481,0.018382303,0.00059450995,85.234854,340434.92,0.29044133,0.2
6482,0.015525116,0.0036830258,72.542806,609709.21,0.28051303,0.2
6483,0.010238582,0.00014407691,20.403756,269188.01,0.29044133,0.2
6484,0.034748041,4.0297023e-05,20.666014,215471.18,0.29044133,0.2
6485,0.01126727,0.0023669388,24.183555,611229.85,0.28033811,0.2
6486,0.032919815,0.00039290463,16.777027,429532.48,0.29044133,0.2
6487,0.0099172617,0.00043903196,70.187528,308756.6,0.29044133,0.2
6488,0.010323911,0.01661925,59.070662,3470650.3,0.071756578,0.2
6489,0.0064340233,0.0064705687,25.58827,951282.31,0.23124297,0.2
6490,0.024709115,1.5288486e-05,31.160808,169093.15,0.29044133,0.2
6491,0.01677431,0.00031324511,17.104153,335542.32,0.29044133,0.2
6492,0.010759245,0.0093953904,51.308791,1221289.1,0.17864058,0.2
6493,0.042000235,0.00033621141,79.588025,343803.52,0.29044133,0.2
